mz	intensity	present	rsd	present_flag	rsd_flag	flags
120.97986049	3277.5304362	3	13.1350140522	1	1	1
120.980260047	11294.4378255	3	16.4329733995	1	1	1
120.980786328	57072.9401042	3	23.023809278	1	0	0
120.981259132	3189.44970703	3	31.6677859092	1	0	0
121.00756222	8234.66194661	3	5.8671223895	1	1	1
121.064749758	5091.04736328	3	13.8582436589	1	1	1
121.101134974	4104.06111654	3	11.5017901277	1	1	1
123.013806183	2617.01123047	1	nan	0	0	0
123.041614993	4091.56974284	3	21.438793869	1	0	0
123.055267346	1525.00183105	1	nan	0	0	0
123.080402765	3904.73030599	3	6.55220439383	1	1	1
123.116775743	5241.50748698	3	13.1641857214	1	1	1
124.112040779	2291.5209554	3	24.097277446	1	0	0
124.973643787	2012.71276855	1	nan	0	0	0
125.038864109	1624.05249023	1	nan	0	0	0
125.05967335	3520.15226237	3	11.6967175412	1	1	1
125.095051031	2120.35994466	3	10.773487477	1	1	1
125.095489803	8756.94401042	3	15.9542390882	1	1	1
125.096046942	43060.3307292	3	12.4996316865	1	1	1
125.096554318	2235.10131836	1	nan	0	0	0
125.132412985	1665.10870361	2	7.49365651532	1	1	1
126.091305573	1653.51208496	1	nan	0	0	0
126.099406327	3852.35245768	3	26.3947556085	1	0	0
127.038951288	2653.32373047	1	nan	0	0	0
127.042303862	1476.65844727	1	nan	0	0	0
127.047750416	1974.2409668	1	nan	0	0	0
127.072921745	3322.98030599	3	27.3547673482	1	0	0
127.074766582	1634.95800781	1	nan	0	0	0
127.075323167	8620.90413411	3	9.9911393849	1	1	1
127.111127159	3883.5316569	3	20.8285850185	1	0	0
127.111711577	19698.3733724	3	12.7604496804	1	1	1
128.045406791	1769.71807861	2	11.6917257046	1	1	1
128.106951148	2363.23168945	3	5.41319944714	1	1	1
128.115059012	1749.24674479	3	11.2268872283	1	1	1
128.143330786	1921.1324056	3	11.5825221569	1	1	1
129.052174179	3159.33642578	3	6.09501396699	1	1	1
129.053961845	1527.59594727	1	nan	0	0	0
129.054584295	4280.86083984	3	12.003508355	1	1	1
129.090370215	4083.99088542	3	8.25708320054	1	1	1
129.090974873	21118.2584635	3	3.74783906012	1	1	1
129.127362071	6271.29313151	3	8.08296899434	1	1	1
130.049220188	3951.84228516	3	4.79122439572	1	1	1
130.049839691	16780.5722656	3	10.0391022527	1	1	1
130.065090345	3068.39746094	3	30.0963753664	1	0	0
130.086220922	2725.43579102	3	17.4395331097	1	1	1
130.094321168	2271.91723633	1	nan	0	0	0
130.158996485	4473.2660319	3	28.4885244555	1	0	0
130.964044928	1893.25915527	1	nan	0	0	0
130.964504059	5633.40380859	3	12.8197238307	1	1	1
130.965139789	26026.8580729	3	10.4908404072	1	1	1
130.965675222	1887.54016113	1	nan	0	0	0
131.001524786	1892.83874512	3	18.2895330652	1	1	1
131.033854424	1527.28894043	2	0.00350076501307	1	1	1
131.069602928	2667.61035156	3	9.44898529321	1	1	1
131.070234693	10451.4042969	3	11.7290642432	1	1	1
131.084840811	1908.30627441	1	nan	0	0	0
131.085484453	6051.25406901	3	14.9442352093	1	1	1
131.105994391	2297.26302083	3	15.4590757499	1	1	1
131.106607939	11033.1246745	3	1.78214907989	1	1	1
132.065453188	1757.22845459	2	1.09117852386	1	1	1
132.101236655	1790.9597168	2	13.2600445134	1	1	1
